Instruction, , , , , , , , , , Result, Operator, (, Operand, ), Actual Value(s)
, RateFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Water, , "(2, <<5,5>>, Cov A) = 1"
, RateFactor, , , , , , , , , 1.0000000000000000000000000000000000000000, ←, , table:Number Of Families.Water, , "(2, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:TownRowHouse.Water, , "(2, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Pool.Water, , "(2, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Trampoline.Water, , "(2, false) = 1"
, PolicySizeFactor, , , , , , , , , 35.0840000000, ←, , table:PolicySizeRelativity.Water, , "(2, 1000000, Cov A) = 35.084"
, ContentOnlyFactor, , , , , , , , , 1.00000000000, ←, , ContentOnlyFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Utility.Water, , "(2, Heating, <<41,41>>, <<41,41>>) = 1"
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Water, , "(2, Max, Cov A) = 0.2"
, NFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Water, , "(2, N, Cov A) = 0"
, AllDiscount, , , , , , , , , 0E-10, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0000000000, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, BaseRate, , , , , , , , , 188.870527370145600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Water, , "(2, Cov A) = 4.69"
, , CONTINUE, , , , , , , , , ×, , ContentOnlyFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Water, , "(2, Cov A, 46310) = 1.019"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Water, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Water, , "(46310, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Wind Mitigation.Water, , "(null, null, <<1978,1978>>, JASPER) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Water, , "(2, Other, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Water, , "(2, <<998,998>>, Cov A) = 1.043"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Water, , "(2, 8, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Water, , "(2, Within5miles, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Construction Materials for All.Water, , "(2, Cov A, Masonry) = 1.08"
, , CONTINUE, , , , , , , , , ×, , table:Farming Claims Factor.Water, , "(2, <<1000,1000>>, Cov A, 0, 0, 0, 0, 0, 0, 0, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling_Age.Water, , "(2, false, <<41,41>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling Year Built Factor.Water, , "(2, false, 1, <<1978,1978>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:AoR.Water, , "(2, Cov A, 1, null, <<25,25>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofShape.Water, , "(2, null, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Water, , "(2, Cov A, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Water, , "(2, false, false, true, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Fortified.Water, , "(2, None) = 1"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 35.084
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Water, , "(2, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Water, , "(2, Cov A, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:FoundationType.Water, , "(2, FullBasement) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Water, , "(2, false, Cov A, <<25,25>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Water, , "(2, Cov A, 1, <<1000000,1000000>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Water, , "(2, false, Cov A, 1, <<1000000,1000000>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Occupancy.Water, , (Tenant Occupied) = 1
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(false, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , RateFactor, , 1
, BaseRate, , , , , , , , , 188.8705000, ←, , CostData.BaseRate, , 188.8705
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Water, , "(2, Cov A) = 0"
, AdjustedRate, , , , , , , , , 188.8705, ←, , CostData.BaseRate, , 188.8705
, TermAmount, , , , , , , , , 188.87, ←, , CostData.BaseRate, , 188.8705
, , CONTINUE, , , , , , , , , R, , .01, , 188.87
Dwelling:(2), , , , , , , , , , , , , , , 
Coverage A - Dwelling - Other, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Coverage_Other (1), , , , , , , , , , , , , , 
, PolicySizeFactor, , , , , , , , , 1.0, ←, , 1, , 1
, ContentOnlyFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RateFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Other, , "(1, <<5,5>>, Cov A) = 1"
, RateFactor, , , , , , , , , 1.0000000000000000000000000000000000000000, ←, , table:Number Of Families.Other, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:TownRowHouse.Other, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Pool.Other, , "(1, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Trampoline.Other, , "(1, true) = 1"
, PolicySizeFactor, , , , , , , , , 1.0838704000, ←, , table:PolicySizeRelativity.Other, , "(1, 291104, Cov A) = 1.0838704"
, ContentOnlyFactor, , , , , , , , , 0.950000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:Sq Feet Stories.Other, , "(<<1089,1089>>, Cov A, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Repl Cost Sq Ft.Other, , "(<<267,267>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Bathrooms.Other, , "(2, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Garage Factor.Other, , (Carport-1_Ext) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Other, , "(1, Broad, Cov A) = 0.95"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Other, , "(1, Heating, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Other, , "(1, Plumbing, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Other, , "(1, Electrical, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Wind Mitigation.Other, , "(Flat, null, <<1900,1900>>, JASPER) = 1"
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Other, , "(1, Max, Cov A) = 0.2"
, SmartCameraFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Other, , "(1, SC, Cov A) = 0"
, SmartSmokeAlarmFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Other, , "(1, SS, Cov A) = 0"
, SmartLightFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Other, , "(1, SL, Cov A) = 0"
, AutTempDetFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Other, , "(1, TD, Cov A) = 0"
, IFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Other, , "(1, I, Cov A) = 0"
, JFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Other, , "(1, J, Cov A) = 0"
, OFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Other, , "(1, O, Cov A) = 0"
, AllDiscount, , , , , , , , , 0E-10, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0000000000, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, BaseRate, , , , , , , , , 59.15203499129019514748197229592000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Other, , "(1, Cov A) = 105.94"
, , CONTINUE, , , , , , , , , ×, , ContentOnlyFactor, , 0.95
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Other, , "(1, Cov A, 46310) = 0.931"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Other, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Other, , "(46310, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Other, , "(1, Other, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Other, , "(1, <<998,998>>, Cov A) = 1.035"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Other, , "(1, 8, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Other, , "(1, Within5miles, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Construction Materials for All.Other, , "(1, Cov A, Masonry) = 1.01"
, , CONTINUE, , , , , , , , , ×, , table:Farming Claims Factor.Other, , "(1, <<1000,1000>>, Cov A, 0, 0, 0, 0, 0, 0, 0, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , RateFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Dwelling_Age.Other, , "(1, false, <<119,119>>) = 0.907"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling Year Built Factor.Other, , "(1, false, 1, <<1900,1900>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:AoR.Other, , "(1, Cov A, 1, Wood, <<0,0>>, false, false) = 0.901"
, , CONTINUE, , , , , , , , , ×, , table:RoofShape.Other, , "(1, Flat, false) = 1.1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Other, , "(1, Cov A, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Other, , "(1, Heating, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Other, , "(1, false, false, true, false, false, false) = 0.97"
, , CONTINUE, , , , , , , , , ×, , table:Fortified.Other, , "(1, IrcLater) = 1"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 1.0838704
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Other, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Other, , "(1, Cov A, false, true, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:FoundationType.Other, , "(1, CrawlSpace) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Other, , "(1, true, Cov A, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Other, , "(1, Cov A, 1, <<291104,291104>>) = 0.639"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Other, , "(1, false, Cov A, 5, <<291104,291104>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Occupancy.Other, , (Secondary) = 1
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(false, 1) = 1"
, BaseRate, , , , , , , , , 59.1520000, ←, , CostData.BaseRate, , 59.152
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Other, , "(1, Cov A) = 0"
, AdjustedRate, , , , , , , , , 59.1520, ←, , CostData.BaseRate, , 59.152
, TermAmount, , , , , , , , , 59.15, ←, , CostData.BaseRate, , 59.152
, , CONTINUE, , , , , , , , , R, , .01, , 59.15
Coverage A - Dwelling - Hurricane, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Coverage_Hurricane (1), , , , , , , , , , , , , , 
, PolicySizeFactor, , , , , , , , , 1.0, ←, , 1, , 1
, ContentOnlyFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RateFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Hurricane, , "(1, <<5,5>>, Cov A) = 1"
, RateFactor, , , , , , , , , 1.0000000000000000000000000000000000000000, ←, , table:Number Of Families.Hurricane, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:TownRowHouse.Hurricane, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Pool.Hurricane, , "(1, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Trampoline.Hurricane, , "(1, true) = 1"
, PolicySizeFactor, , , , , , , , , 1.0467664000, ←, , table:PolicySizeRelativity.Hurricane, , "(1, 291104, Cov A) = 1.0467664"
, ContentOnlyFactor, , , , , , , , , 0.950000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:Sq Feet Stories.Hurricane, , "(<<1089,1089>>, Cov A, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Repl Cost Sq Ft.Hurricane, , "(<<267,267>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Bathrooms.Hurricane, , "(2, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Garage Factor.Hurricane, , (Carport-1_Ext) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Hurricane, , "(1, Broad, Cov A) = 0.95"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Hurricane, , "(1, Heating, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Hurricane, , "(1, Electrical, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Hurricane, , "(1, Plumbing, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Wind Mitigation.Hurricane, , "(Flat, null, <<1900,1900>>, JASPER) = 1"
, WindMitigationFactor, , , , , , , , , 1.0000000000, ←, , table:Wind Mitigation.Hurricane, , "(Flat, null, <<1900,1900>>, JASPER) = 1"
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Hurricane, , "(1, Max, Cov A) = 0.2"
, SmartCameraFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hurricane, , "(1, SC, Cov A) = 0"
, SmartSmokeAlarmFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hurricane, , "(1, SS, Cov A) = 0"
, SmartLightFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hurricane, , "(1, SL, Cov A) = 0"
, AutTempDetFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hurricane, , "(1, TD, Cov A) = 0"
, IFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hurricane, , "(1, I, Cov A) = 0"
, JFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hurricane, , "(1, J, Cov A) = 0"
, OFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Hurricane, , "(1, O, Cov A) = 0"
, AllDiscount, , , , , , , , , 0E-10, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0000000000, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, BaseRate, , , , , , , , , 9.52663305382085097927683837280000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Hurricane, , "(1, Cov A) = 8.39"
, , CONTINUE, , , , , , , , , ×, , ContentOnlyFactor, , 0.95
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Hurricane, , "(1, Cov A, 46310) = 0.779"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Hurricane, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Hurricane, , "(46310, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Hurricane, , "(1, Other, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Hurricane, , "(1, <<998,998>>, Cov A) = 1.027"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Hurricane, , "(1, 8, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Hurricane, , "(1, Within5miles, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Construction Materials for All.Hurricane, , "(1, Cov A, Masonry) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Farming Claims Factor.Hurricane, , "(1, <<1000,1000>>, Cov A, 0, 0, 0, 0, 0, 0, 0, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , RateFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Dwelling_Age.Hurricane, , "(1, false, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling Year Built Factor.Hurricane, , "(1, false, 1, <<1900,1900>>) = 1.638"
, , CONTINUE, , , , , , , , , ×, , table:AoR.Hurricane, , "(1, Cov A, 1, Wood, <<0,0>>, false, false) = 0.995"
, , CONTINUE, , , , , , , , , ×, , table:RoofShape.Hurricane, , "(1, Flat, false) = 0.958"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Hurricane, , "(1, Cov A, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Hurricane, , "(1, Heating, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Hurricane, , "(1, false, false, true, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Fortified.Hurricane, , "(1, IrcLater) = 1"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 1.0467664
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Hurricane, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Hurricane, , "(1, Cov A, false, true, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:FoundationType.Hurricane, , "(1, CrawlSpace) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Hurricane, , "(1, true, Cov A, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Hurricane, , "(1, Cov A, 1, <<291104,291104>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Hurricane, , "(1, false, Cov A, 5, <<291104,291104>>, 1) = 0.831"
, , CONTINUE, , , , , , , , , ×, , table:Occupancy.Hurricane, , (Secondary) = 1.1
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(false, 1) = 1"
, BaseRate, , , , , , , , , 9.5266000, ←, , CostData.BaseRate, , 9.5266
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Hurricane, , "(1, Cov A) = 0"
, AdjustedRate, , , , , , , , , 9.5266, ←, , CostData.BaseRate, , 9.5266
, TermAmount, , , , , , , , , 9.53, ←, , CostData.BaseRate, , 9.5266
, , CONTINUE, , , , , , , , , R, , .01, , 9.53
Coverage A - Dwelling - Theft, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Coverage_Theft (1), , , , , , , , , , , , , , 
, PolicySizeFactor, , , , , , , , , 1.0, ←, , 1, , 1
, ContentOnlyFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RateFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Theft, , "(1, <<5,5>>, Cov A) = 1"
