Instruction, , , , , , , , , , Result, Operator, (, Operand, ), Actual Value(s)
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, XFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Other, , "(1, <<8000,8000>>, Cov O) = 1"
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Other, , "(1, Max, Cov O) = 0.2"
, AllDiscount, , , , , , , , , 0.0, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , XFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.3282800000, ←, , table:PolicySizeRelativity.Other, , "(1, 32828.00, Cov O) = 0.32828"
, ConstructionFactor, , , , , , , , , 1.01000000000000000000, ←, , table:Construction Materials for All.Other, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 1.01"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Other, , "(<<500,500>>, Cov O, 2) = 1"
, RoofFactor, , , , , , , , , 1.000000000000000000000000000000, ←, , table:AoR.Other, , "(1, Cov O, 1, null, <<13,13>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Other, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Other, , "(1, true, Cov O, <<13,13>>) = 1"
, BaseRate, , , , , , , , , 8.02060004195451215090593516800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Other, , "(1, Cov O) = 56.81"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Other, , "(1, Cov O, 46899) = 0.9"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Other, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Other, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Other, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Other, , "(1, MilkingParlor) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Other, , "(1, <<923,923>>, Cov O) = 0.702"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Other, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Other, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 1.01
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Other, , "(false, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Other, , "(false, null, null, null, null, null, null) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Other, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Other, , "(1, Broad, Cov O) = 1.05"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Other, , "(1, Dairy, <<13,13>>) = 0.93"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Other, , "(1, false, false, true, false, false, false) = 0.97"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.32828
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 0.9014
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Other, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Other, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Other, , "(1, Cov O, 1000, <<32828,32828>>) = 0.897"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Other, , "(1, false, Cov O, 1000, <<32828,32828>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, , CONTINUE, , , , , , , , , ×, , RoofFactor, , 1
, BaseRate, , , , , , , , , 6.25606800000, ←, , CostData.BaseRate, , 8.0206
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 6.2561000, ←, , CostData.BaseRate, , 6.2561
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Other, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 6.2561, ←, , CostData.BaseRate, , 6.2561
, TermAmount, , , , , , , , , 6.26, ←, , CostData.BaseRate, , 6.2561
, , CONTINUE, , , , , , , , , R, , .01, , 6.26
Coverage O - Farm Outbuildings and Structures - Wind, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Cov_O_Wind (1), , , , , , , , , , , , , , 
, ConstructionFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RoofFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, PolicySizeFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, XFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Wind, , "(1, Max, Cov O) = 0.2"
, AllDiscount, , , , , , , , , 0.0, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , XFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.3282800000, ←, , table:PolicySizeRelativity.Wind, , "(1, 32828.00, Cov O) = 0.32828"
, ConstructionFactor, , , , , , , , , 0.92000000000000000000, ←, , table:Construction Materials for All.Wind, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 0.92"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Wind, , "(<<500,500>>, Cov O, 2) = 1"
, RoofFactor, , , , , , , , , 0.972000000000000000000000000000, ←, , table:AoR.Wind, , "(1, Cov O, 1, null, <<13,13>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Wind, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Wind, , "(1, true, Cov O, <<13,13>>) = 0.972"
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Wind, , "(1, <<8000,8000>>, Cov O) = 1"
, BaseRate, , , , , , , , , 51.75238201851866209581285913451673600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Wind, , "(1, Cov O) = 518.53"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Wind, , "(1, Cov O, 46899) = 0.822"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Wind, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Liability, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Wind, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Wind, , "(1, MilkingParlor) = 0.9"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Wind, , "(1, <<923,923>>, Cov O) = 0.627"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Wind, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Wind, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 0.92
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Wind, , "(false, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Wind, , "(false, null, null, null, null, null, null) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Wind, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Wind, , "(1, Broad, Cov O) = 1.05"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Wind, , "(1, Dairy, <<13,13>>) = 0.93"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Wind, , "(1, false, false, true, false, false, false) = 0.995"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.32828
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 0.9014
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Wind, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Wind, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Wind, , "(1, Cov O, 1000, <<32828,32828>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Wind, , "(1, false, Cov O, 1000, <<32828,32828>>, 1) = 0.951"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, , CONTINUE, , , , , , , , , ×, , RoofFactor, , 0.972
, BaseRate, , , , , , , , , 40.36687200000, ←, , CostData.BaseRate, , 51.7524
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 40.3669000, ←, , CostData.BaseRate, , 40.3669
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Wind, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 40.3669, ←, , CostData.BaseRate, , 40.3669
, TermAmount, , , , , , , , , 40.37, ←, , CostData.BaseRate, , 40.3669
, , CONTINUE, , , , , , , , , R, , .01, , 40.37
Coverage O - Farm Outbuildings and Structures - Liability, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Cov_O_Liability (1), , , , , , , , , , , , , , 
, ConstructionFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RoofFactor, , , , , , , , , 1.0, ←, , 1, , 1
, PolicySizeFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, XFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 3.9405000000, ←, , table:Acreage.Liability, , "(1, <<8000,8000>>, Cov O) = 3.9405"
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Liability, , "(1, Max, Cov O) = 0.2"
, AllDiscount, , , , , , , , , 0.0, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , XFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.9646968000, ←, , table:PolicySizeRelativity.Liability, , "(1, 32828.00, Cov O) = 0.9646968"
, ConstructionFactor, , , , , , , , , 1.00000000000000000000, ←, , table:Construction Materials for All.Liability, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Liability, , "(<<500,500>>, Cov O, 2) = 1"
, RoofFactor, , , , , , , , , 1.000000000000000000000000000000, ←, , table:AoR.Liability, , "(1, Cov O, 1, null, <<13,13>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Liability, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Liability, , "(1, true, Cov O, <<13,13>>) = 1"
, BaseRate, , , , , , , , , 34.22773083749384191647744000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Liability, , "(1, Cov O) = 19.9"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Liability, , "(1, Cov O, 46899) = 1.128"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Liability, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Liability, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 3.9405
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Liability, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Liability, , "(1, MilkingParlor) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Liability, , "(1, <<923,923>>, Cov O) = 0.448"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Liability, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Liability, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Liability, , "(false, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Liability, , "(false, null, null, null, null, null, null) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Liability, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Liability, , "(1, Broad, Cov O) = 1.05"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Liability, , "(1, Dairy, <<13,13>>) = 1"
, , CONTINUE, , , , , , , , , ×, , RoofFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Liability, , "(1, false, false, true, false, false, false) = 0.969"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.9646968
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Liability, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Liability, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Liability, , "(1, Cov O, 1000, <<32828,32828>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Liability, , "(1, false, Cov O, 1000, <<32828,32828>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, BaseRate, , , , , , , , , 26.69760600000, ←, , CostData.BaseRate, , 34.2277
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 26.6976000, ←, , CostData.BaseRate, , 26.6976
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Liability, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 26.6976, ←, , CostData.BaseRate, , 26.6976
, TermAmount, , , , , , , , , 26.70, ←, , CostData.BaseRate, , 26.6976
, , CONTINUE, , , , , , , , , R, , .01, , 26.70
Structure:(3), , , , , , , , , , , , , , , 
Coverage O - Farm Outbuildings and Structures - Hail, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Cov_O_Hail (1), , , , , , , , , , , , , , 
, ConstructionFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RoofFactor, , , , , , , , , 1.0, ←, , 1, , 1
, PolicySizeFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, XFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Hail, , "(1, Max, Cov O) = 0.2"
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Hail, , "(1, <<8000,8000>>, Cov O) = 1"
, AllDiscount, , , , , , , , , 0.0, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , XFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.1838400000, ←, , table:PolicySizeRelativity.Hail, , "(1, 18384.00, Cov O) = 0.18384"
, ConstructionFactor, , , , , , , , , 0.88000000000000000000, ←, , table:Construction Materials for All.Hail, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 0.88"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Hail, , "(<<750,750>>, Cov O, 1) = 1"
, RoofFactor, , , , , , , , , 1.000000000000000000000000000000, ←, , table:AoR.Hail, , "(1, Cov O, 1, null, <<16,16>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Hail, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Hail, , "(1, false, Cov O, <<16,16>>) = 1"
, BaseRate, , , , , , , , , 31.406944013076062596292886528000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Hail, , "(1, Cov O) = 261.38"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Hail, , "(1, Cov O, 46899) = 0.822"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Hail, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Hail, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Hail, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Hail, , "(1, HayStorageOpenOneSide) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Hail, , "(1, <<923,923>>, Cov O) = 0.94"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Hail, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Hail, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 0.88
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Hail, , "(true, <<1,1>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Hail, , "(false, null, null, null, null, null, null) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Hail, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Hail, , "(1, Special, Cov O) = 1.07"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Hail, , "(1, Other Building, <<16,16>>) = 1.01"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Hail, , "(1, false, false, true, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.18384
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1.0251
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Hail, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Hail, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Hail, , "(1, Cov O, 1000, <<18384,18384>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Hail, , "(1, false, Cov O, 1000, <<18384,18384>>, 1) = 0.986"
